name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Amani Brewing,brewpub,654 Ropp Dr,Martinsburg,West Virginia,25403-1533,-77.949602,39.5332966,West Virginia,25403,307
Ambacht Brewing,micro,1060 NE 25th Ave Ste B,Hillsboro,Oregon,97124-4903,-122.9564737,45.53275124,Oregon,97124,308
Amber Lantern Brewing Company,brewpub,44 N Main St,Warsaw,New York,14569-1326,-78.132363,42.7408423,New York,14569,309
Ambitious Ales,planning,,Long Beach,California,90807-2907,-118.1580493,33.78538945,California,90807,310
Amelia Island Brewing Company,brewpub,318 Centre St,Fernandina Beach,Florida,32034-4241,-81.46236272,30.67106045,Florida,32034,311
American Brewers Inc,micro,3408 Miller Rd,Kalamazoo,Michigan,49001-4111,-85.5378194,42.26671998,Michigan,49001,313
American Harvest Brewpub At Schoolcraft College,brewpub,18600 Haggerty Rd,Livonia,Michigan,48152-3932,-83.42868497,42.419317,Michigan,48152,315
American Honor Beer Co,contract,700 N Pennsylvania Ave,Wilkes Barre,Pennsylvania,18705-2451,-75.859363,41.254896,Pennsylvania,18705,316
American Icon Brewery,brewpub,1133 19th Place,Vero Beach,Florida,32960,-80.3955067,27.63674361,Florida,32960,317
American Solera,micro,1702 E 6th St,Tulsa,Oklahoma,74104,-95.9667403,36.1518928,Oklahoma,74104,318
Amerisports Brew Pub,brewpub,3200 Ameristar Dr,Kansas City,Missouri,64161,-94.484526,39.150682,Missouri,64161,320
Amherst Brewing Co / Hangar Pub and Grill,brewpub,10 University Dr,Amherst,Massachusetts,01002-2243,-72.5318418,42.3728635,Massachusetts,01002,321
Ammo Brewing,micro,235 N Market St,Petersburg,Virginia,23803-3207,-77.407177,37.230765,Virginia,23803,322
Amorys Tomb Brewing Co,micro,76 Main St,Maynard,Massachusetts,01754-2516,-71.45315644,42.43203845,Massachusetts,01754,323
Amplified Ale Works,brewpub,4150 Mission Blvd Ste 208,San Diego,California,92109-5054,-117.2511178,32.7719729,California,92109,324
Amplified Ale Works Miramar Studio,brewpub,9030 Kenamar Dr Ste 309,San Diego,California,92121-2432,-117.1570695,32.88687598,California,92121,325
Anacapa Brewing Co,brewpub,472 E Main St,Ventura,California,93001-2627,-119.2935874,34.28073347,California,93001,326
Anacortes Brewery/Rockfish Grill,brewpub,320 Commercial Ave,Anacortes,Washington,98221-1517,-122.6126089,48.51933431,Washington,98221,327
Anaheim Brewery,micro,336 S Anaheim Blvd,Anaheim,California,92805-3830,-117.9125249,33.8328226,California,92805,328
Ancestry Brewery,brewpub,20585 SW 115th Ave,Tualatin,Oregon,97062-6857,-122.7967838,45.3711546,Oregon,97062,330
Anchor Brewing Co,large,1705 Mariposa St,San Francisco,California,94107-2334,-122.4011065,37.7630772,California,94107,331
Anchorage Brewing Co,micro,148 W 91st Ave,Anchorage,Alaska,99515-1901,-149.8893581,61.1385311,Alaska,99515,332
Anderson Valley Brewing Co,regional,17700 CA-253,Boonville,California,95415,-123.3560542,39.00141731,California,95415,335
Andrews Brewing Co At Calaboose Cellars,micro,575 Aquone Rd,Andrews,North Carolina,28901-7004,-83.81487799,35.19958164,North Carolina,28901,337
Angel City Brewery,micro,216 S Alameda St,Los Angeles,California,90012-4201,-118.237715,34.04627065,California,90012,338
"Angry Chair Brewing, LLC.",micro,6401 N Florida Ave,Tampa,Florida,33604-6007,-82.459381,28.005127,Florida,33604,340
Angry Hank's Microbrewery,micro,20 N 30th St,Billings,Montana,59101-2140,-108.5076025,45.78022173,Montana,59101,343
Angry Horse Brewing,micro,603 W Whittier Blvd,Montebello,California,90640-5235,-118.1003743,34.0084152,California,90640,344
Angry Inch Brewing,micro,20841 Holyoke Ave,Lakeville,Minnesota,55044-,-93.2432718,44.6476022,Minnesota,55044,345
Angry James Brewing Co,micro,421 Adams Ave,Silverthorne,Colorado,80498,-106.0764637,39.63306895,Colorado,80498,346
"Angry Minnow, The",brewpub,10440 Florida Ave,Hayward,Wisconsin,54843-7112,-91.4887672,46.0104853,Wisconsin,54843,347
Angry Scotsman Brewing,contract,704 W Reno Ave,Oklahoma City,Oklahoma,73102-2434,-97.6002769,35.4644206,Oklahoma,73102,348
Anheuser-Busch InBev,large,1 Busch Pl,Saint Louis,Missouri,63118-1849,-90.2118998,38.5954536,Missouri,63118,350
Anheuser-Busch Inc - Fort Collins,large,2351 Busch Dr,Fort Collins,Colorado,80524-9400,-105.0019686,40.61817811,Colorado,80524,351
Anheuser-Busch Inc - Los Angeles,large,15800 Roscoe Blvd,Van Nuys,California,91406-1350,-118.4721072,34.2213918,California,91406,352
Anheuser-Busch Inc â Baldwinsville,large,2885 Belgium Rd,Baldwinsville,New York,13027-2706,-76.31159343,43.16510925,New York,13027,353
Anheuser-Busch Inc â Columbus,large,700 Schrock Rd,Columbus,Ohio,43229-1123,-82.99307,40.102197,Ohio,43229,355
Anheuser-Busch Inc â Fairfield,large,3101 Busch Dr,Fairfield,California,94534-9726,-122.0902992,38.2365838,California,94534,356
Anheuser-Busch Inc â Houston,large,775 Gellhorn Dr,Houston,Texas,77029-1496,-95.27130674,29.771858,Texas,77029,357
Anheuser-Busch Inc â Jacksonville,large,111 Busch Dr,Jacksonville,Florida,32218-5546,-81.6481156,30.4319552,Florida,32218,358
Anheuser-Busch Inc â Merrimack,large,221 Daniel Webster Hwy,Merrimack,New Hampshire,03054-4807,-71.48598162,42.8253635,New Hampshire,03054,359
Anheuser-Busch Inc ̢���� Williamsburg,large,7801 Pocahontas Trl,Williamsburg,Virginia,23185-6302,-76.6798988,37.2652889,Virginia,23185,361
Animas Brewing Co,brewpub,1560 E 2nd Ave,Durango,Colorado,81301-5186,-107.8769912,37.27997215,Colorado,81301,362
Anthem Brewing Co,micro,908 SW 4th St,Oklahoma City,Oklahoma,73109-1012,-97.5279236,35.46099673,Oklahoma,73109,364
Antiques on High,micro,714 S High St,Columbus,Ohio,43206,-82.99774,39.9476,Ohio,43206,366
Apex Aleworks Brew And BBQ Supplies,micro,4360 S Noland Rd,Independence,Missouri,64055-4741,-94.416872,39.041039,Missouri,64055,368
Apocalypse Ale Works,micro,1257 Burnbridge Rd,Forest,Virginia,24551-3803,-79.28917899,37.36302124,Virginia,24551,370
Apocalypse Brew Works,micro,1612 Mellwood Ave,Louisville,Kentucky,40206-1752,-85.72031443,38.2566442,Kentucky,40206,371
Appalachian Brewing Co - Harrisburg,brewpub,50 N Cameron St,Harrisburg,Pennsylvania,17101-2407,-76.8816961,40.291059,Pennsylvania,17101,374
Appalachian Brewing Co - Lititz,brewpub,55 N Water St,Lititz,Pennsylvania,17543-1612,-76.30100986,40.15827375,Pennsylvania,17543,375
Appalachian Mountain Brewery - Boone,micro,163 Boone Creek Dr,Boone,North Carolina,28607-7911,-81.668461,36.2033414,North Carolina,28607,377
Appalachian Mountain Brewery - Portsmouth,micro,1 Redhook Way,Portsmouth,New Hampshire,03801-6853,-70.8044602,43.087884,New Hampshire,03801,378
Apple Blossom Brewing Co,brewpub,1550 E Zion Rd,Fayetteville,Arkansas,72703-5017,-94.1372796,36.1297079,Arkansas,72703,379
Appleton Beer Factory,brewpub,603 W College Ave,Appleton,Wisconsin,54911-5803,-88.4139148,44.26173602,Wisconsin,54911,380
Apponaug Brewing,brewpub,334 Knight St,Warwick,Rhode Island,02886,-71.4691256,41.7265254,Rhode Island,02886,381
Aqueduct Brewing,micro,529 Grant St Ste 106,Akron,Ohio,44311-1184,-81.51788487,41.0698532,Ohio,44311,384
Arbor Brewing Co,brewpub,114 E Washington St,Ann Arbor,Michigan,48104-1905,-83.74822471,42.28041029,Michigan,48104,387
Arbor Brewing Co. Microbrewery,micro,720 Norris St,Ypsilanti,Michigan,48198-2825,-83.6099915,42.250158,Michigan,48198,388
Arcadia Brewing Co,micro,701 E Michigan Ave,Kalamazoo,Michigan,49007-4946,-85.5715368,42.2950789,Michigan,49007,389
Arcadian Moon,brewpub,19203 Old Highway 40,Higginsville,Missouri,64037,-93.773203,39.001467,Missouri,64037,390
Arcana Brewing Company,micro,5621 Palmer Way Ste C,Carlsbad,California,92010-7254,-117.273876,33.14038605,California,92010,391
Arch Rock Brewing Co,micro,28779 Hunter Creek Loop,Gold Beach,Oregon,97444-9626,-124.4155402,42.3898306,Oregon,97444,392
Archaic Craft Brewery At Centro,brewpub,140 E Main St,Tustin,California,92780-4408,-117.823173,33.7419754,California,92780,393
Arclight Brewing Company,micro,544 N Main St,Watervliet,Michigan,49098-9797,-86.25939238,42.19104832,Michigan,49098,396
Ardent Craft Ales,micro,3200 W Leigh St,Richmond,Virginia,23230-4410,-77.47201237,37.5684425,Virginia,23230,398
Argus Brewery,micro,11314 S Front Ave,Chicago,Illinois,60628-5007,-87.61206845,41.68854885,Illinois,60628,401
Argyle Brewing Company,micro,1 Main St,Greenwich,New York,12834-1209,-73.496758,43.08767125,New York,12834,402
Arkose Brewery,micro,650 E Steel Loop,Palmer,Alaska,99645-6689,-149.103408,61.582157,Alaska,99645,406
Arlington Club,micro,811 SW Salmon St,Portland,Oregon,97205-3094,-122.6818596,45.51786855,Oregon,97205,407
Armada Brewing,contract,250 Bradley Street,East Haven,Connecticut,06512,-72.87397563,41.29004301,Connecticut,06512,408
Armadillo Ale Works,micro,221 S Bell Ave,Denton,Texas,76201-4259,-97.12830051,33.21286666,Texas,76201,409
Armistice Brewing Company,micro,845 Marina Bay Pkwy Suite 1,Richmond,California,94804-6420,-122.348274,37.91966864,California,94804,410
"Armour Brewing Company, LLC",brewpub,721 Main St,Armour,South Dakota,57313-2122,-98.34450702,43.33084265,South Dakota,57313,411
Armstrong Brewing Co,micro,415 Grand Ave Ste 103,South San Francisco,California,94080-3614,-119.1925726,50.44703096,California,94080,412
Around the Bend Beer Co.,contract,811 N Oak Park Ave,Oak Park,Illinois,60302-1538,-87.79493034,41.90015593,Illinois,60302,413
Arrow Lodge Brewing,micro,720 E Arrow Hwy Ste C,Covina,California,91722-2103,-117.8767215,34.105251,California,91722,414
Arrowhead Ales Brewing Company,brewpub,2101 Calistoga Dr,New Lenox,Illinois,60451-4826,-87.95726941,41.48205844,Illinois,60451,415
Arrowood Farms,micro,236 Lower Whitfield Rd,Accord,New York,12404-5809,-74.24891742,41.80666144,New York,12404,416
Artifex Brewing Company,micro,919 Calle Amanecer Ste A,San Clemente,California,92673-6298,-117.6058963,33.44918353,California,92673,417
Artisan's Brewery & Italian Grill,brewpub,1171 Hooper Ave,Toms River,New Jersey,08753-8305,-74.1880387,39.9625642,New Jersey,08753,419
Arts District Brewing Company,brewpub,828 Traction Ave,Los Angeles,California,90013-1816,-118.2357029,34.04505443,California,90013,421
Arundel Cellars & Brewing Co,brewpub,11727 E Main Rd,North East,Pennsylvania,16428-3635,-79.8216539,42.2195527,Pennsylvania,16428,422
Arvon Brewing Co.,micro,3057 Broadway Ave SW,Grandville,Michigan,49418-1528,-85.7720434,42.909272,Michigan,49418,423
Asbury Park Brewery,micro,810 Sewall Ave,Asbury Park,New Jersey,07712-6527,-74.01229282,40.21956661,New Jersey,07712,424
Ascension Brewing Company,brewpub,42000 Grand River Ave,Novi,Michigan,48375-1831,-83.4609783,42.4783271,Michigan,48375,425
Asgard Brewing Company,micro,104 E 5th St,Columbia,Tennessee,38401-3351,-87.03329688,35.6174542,Tennessee,38401,426
Ashby Brewing Company,micro,109 Main St,Ashby,Minnesota,56309-4687,-95.81621756,46.09300639,Minnesota,56309,427
Asheville Brewing Co,brewpub,77 Coxe Ave,Asheville,North Carolina,28801-3621,-82.55530545,35.5917763,North Carolina,28801,429
Ashtown Brewing Co,micro,1145 11th Ave,Longview,Washington,98632,-122.9330459,46.13507657,Washington,98632,430
Ashuelot Brewing Company,micro,101 Old County Rd,Richmond,New Hampshire,03470-4918,-72.23236816,42.75946232,New Hampshire,03470,431
Aslan Brewing Company,micro,1330 N Forest St,Bellingham,Washington,98225-4702,-122.4754509,48.74801531,Washington,98225,432
Aslan Brewing Seattle,micro,401 N 36th St Ste 102,Seattle,Washington,98103-8630,-122.354134,47.652201,Washington,98103,433
Aspen Brewing Company,micro,404 Aspen Airport Business Ctr,Aspen,Colorado,81611-3530,-106.8597747,39.22153402,Colorado,81611,435
Aspetuck Brew Lab,micro,3389 Fairfield Avenue,Bridgeport,Connecticut,06605,-73.2357109,41.1544649,Connecticut,06605,436
Assembly brewing,planning,,Portland,Oregon,97206-3739,-122.6003912,45.491048,Oregon,97206,438
Astoria Brewing Company,micro,1196 Marine Dr,Astoria,Oregon,97103-4112,-123.831516,46.18980259,Oregon,97103,440
Asylum Brewing,micro,2970 E. La Palma Ave. Suite D,Anaheim,California,92806,-117.8612062,33.84988007,California,92806,444
At Ease Brewing,planning,,Sacramento,California,95811-3003,-121.4943996,38.5815719,California,95811,445
At Large Brewing,micro,2730 W Marine View Dr,Everett,Washington,98201-3421,-122.2146867,47.9808918,Washington,98201,446
Atco Brewing LLC,micro,302 White Horse Pike,Atco,New Jersey,08004-2209,-74.89973165,39.77167345,New Jersey,08004,447
Athens Brewing Co,brewpub,101 E Tyler St,Athens,Texas,75751-2547,-95.852642,32.205458,Texas,75751,448
Converge Brewing Company,planning,,Paso Robles,California,93446-8360,-120.6912456,35.6267654,California,93446,452
Atlantic Brewing Co / Bar Harbor Brewing,brewpub,52 Cottage Street Bar Harbor,Bar Harbor,Maine,04609,-68.20607075,44.389488,Maine,04609,453
Atom Brewing Company,micro,654 Moffat St,Erie,Colorado,80516,-105.0542327,40.0488359,Colorado,80516,455
Atomic Ale Brewpub and Eatery,brewpub,1015 Lee Blvd,Richland,Washington,99352-4226,-119.2782003,46.27475515,Washington,99352,456
Atwater Brewing Co,regional,237 Joseph Campau St,Detroit,Michigan,48207-4107,-83.072904,42.4190883,Michigan,48207,460
Atwater Grand Rapids,brewpub,201 Michigan St NW,Grand Rapids,Michigan,49503-2323,-85.672454,42.970463,Michigan,49503,461
Atwater In the Park Biergarten and Tap House,brewpub,1175 Lakepointe St,Grosse Pointe Park,Michigan,48230-1319,-82.9399103,42.3814617,Michigan,48230,462
Atwood Ales,micro,4012 Sweet Rd,Blaine,Washington,98230-9108,-122.6990459,48.97900614,Washington,98230,463
Atypical Brewery & Barrelworks,micro,510 Central Ave E,Minot,North Dakota,58701-4056,-101.2854035,48.23634956,North Dakota,58701,464
Auburn Alehouse,brewpub,289 Washington St,Auburn,California,95603-5036,-121.0789583,38.89612107,California,95603,465
Audacious Aleworks,micro,110 E Fairfax St,Falls Church,Virginia,22046,-77.17234359,38.88076482,Virginia,22046,467
Audacity Brewing,micro,1208 10th St Ste C,Snohomish,Washington,98290,-122.0966776,47.925023,Washington,98290,468
Augusta Brewing Co,brewpub,109 W Main St,Washington,Missouri,63090-2191,-91.01173472,38.56026935,Missouri,63090,470
Augustino Brewing,brewpub,756 N Tyler Rd,Wichita,Kansas,67212-3617,-97.44431468,37.69517328,Kansas,67212,471
Aurochs Brewing Company,micro,8321 Ohio River Blvd,Pittsburgh,Pennsylvania,15202-1451,-80.0221567,40.4488158,Pennsylvania,15202,472
Austin Beerworks,regional,3001 Industrial Ter,Austin,Texas,78758-7609,-97.72984444,30.3795705,Texas,78758,475
Austin Brothers' Beer Company,brewpub,821 W Miller St,Alpena,Michigan,49707-1825,-83.43583578,45.07296998,Michigan,49707,476
Automatic Brewing Co. / Blind Lady Alehouse,brewpub,3416 Adams Ave,San Diego,California,92116-2428,-117.120151,32.763588,California,92116,478
Avalanche Brewing Co,brewpub,1067 Blair St,Silverton,Colorado,81433-0377,-107.664791,37.8098899,Colorado,81433,479
Avant Garde Aleworks,micro,920 Dunraven St,Estes Park,Colorado,80517,-105.5085669,40.3728533,Colorado,80517,480
Avery Brewing Co,regional,4910 Nautilus Ct N,Boulder,Colorado,80301-3242,-105.2047652,40.0625835,Colorado,80301,481
Aviator Brewing Company,regional,209 Technology Park Ln,Fuquay Varina,North Carolina,27526-9311,-78.8073896,35.61695983,North Carolina,27526,482
Avondale Brewing Co,micro,201 41st St S,Birmingham,Alabama,35222-1932,-86.774322,33.524521,Alabama,35222,483
Axle Brewing Company,micro,567 Livernois St,Ferndale,Michigan,48220-2303,-83.1428144,42.4508021,Michigan,48220,485
Aztec Brewing Company,micro,2330 La Mirada Dr Ste 300,Vista,California,92081-7871,-117.2297606,33.14984395,California,92081,486
B and J's Handcrafted Texas Ales,micro,6335 S Padre Island Dr,Corpus Christi,Texas,78412-4013,-97.2962784,27.6749936,Texas,78412,487
B.O.B's Brewery,brewpub,20 Monroe Ave NW,Grand Rapids,Michigan,49503-6208,-85.67248446,42.9638257,Michigan,49503,492
Babe's Bar-B-Que and Brewhouse,brewpub,71800 Highway 111 Ste A176,Rancho Mirage,California,92270-4495,-116.4110483,33.74096746,California,92270,496
Bacchus Brewing,micro,15 Ellis Dr,Dryden,New York,13053-9630,-76.29904171,42.49966971,New York,13053,497
Back Alley Brewing Co,micro,211 S Main St,Goshen,Indiana,46526-3722,-85.83457862,41.58461971,Indiana,46526,498
Back Bay Brewing Company,micro,614 Norfolk Ave,Virginia Beach,Virginia,23451-4419,-75.97974414,36.83778371,Virginia,23451,499
Back Channel Brewing,micro,4787 Shoreline Dr,Spring Park,Minnesota,55384-9713,-93.64430718,44.93673794,Minnesota,55384,500
Back Forty Beer Co,micro,200 N 6th St,Gadsden,Alabama,35901-3361,-86.005006,34.016888,Alabama,35901,503
Back Pedal Brewing Company,micro,1425 NW Flanders St,Portland,Oregon,97209-2620,-122.6856562,45.52597595,Oregon,97209,504
Back Road Brewery,micro,308 Perry St,La Porte,Indiana,46350-3216,-86.72649137,41.6118882,Indiana,46350,506
Back Street Brewery & Tasting Room,micro,1884 S Santa Cruz St,Anaheim,California,92805-6726,-117.8960894,33.79983678,California,92805,507
Back Unturned Brewing Co.,micro,516 Brooklyn Ave,San Antonio,Texas,78215,-98.4867139,29.4330983,Texas,78215,508
Backcountry Brewing,micro,3250 Mecca Dr,Plover,Wisconsin,54467,-89.5413643,44.3304949,Wisconsin,54467,510
Backpocket Brewing Co,micro,903 Quarry Rd,Coralville,Iowa,52241-2208,-91.55981337,41.68139484,Iowa,52241,513
BackRoad Brewery,micro,90 School St,Carlisle,Iowa,50047,-93.48531767,41.498501,Iowa,50047,514
Backside Brewing Co,brewpub,1640 NE Odell Ave,Roseburg,Oregon,97470-3320,-123.3377881,43.21449839,Oregon,97470,517
Backspace Brewing,micro,200 Walnut St,Yankton,South Dakota,57078-4343,-97.393642,42.86878841,South Dakota,57078,519
Backstep Brewing Company,micro,125 N Green St,Crawfordsville,Indiana,47933-1708,-86.89998607,40.04207712,Indiana,47933,520
Backswing Brewing Co.,micro,500 W South St Ste 8,Lincoln,Nebraska,68522-1744,-96.7274091,40.7922193,Nebraska,68522,522
Backwoods Brewing Company - Production Only,micro,1162 B Wind River Hwy,Carson,Washington,98610,-121.8203754,45.72872253,Washington,98610,524
Backwoods in the Gorge,micro,1162 Wind River Hwy,Carson,Washington,98610,-121.8203754,45.72872253,Washington,98610,525
Backyard Brewery,brewpub,1211 S Mammoth Rd,Manchester,New Hampshire,03109-5101,-71.4134598,42.93534925,New Hampshire,03109,527
BAD Brewing Co,micro,440 S Jefferson St,Mason,Michigan,48854-1654,-84.4433383,42.5786176,Michigan,48854,529
Bad Bulldogs Brewery,closed,941 N Callow Ave,Bremerton,Washington,98312,-122.6533736,47.56963921,Washington,98312,530
Bad Jimmy's Brewing Co,micro,4358B Leary Way NW,Seattle,Washington,98107-4554,-122.3653569,47.66133224,Washington,98107,534
Bad Lab Beer Co.,brewpub,460 High St,Somersworth,New Hampshire,03878-1012,-70.88353777,43.22651432,New Hampshire,03878,535
Bad Martha Farmer's Brewery,brewpub,270 Upper Main St,Edgartown,Massachusetts,02539-,-70.52732,41.394402,Massachusetts,02539,536
Bad Shepherd Beer Company,brewpub,702 Quarrier St,Charleston,West Virginia,25301-2627,-81.63612015,38.35094943,West Virginia,25301,537
Bad Tom Smith Brewing,micro,4720 Eastern Ave,Cincinnati,Ohio,45226-1893,-84.41803086,39.11995755,Ohio,45226,538
Bad Tom Smith Brewing,brewpub,1836 W 25th St,Cleveland,Ohio,44113-3142,-81.7051638,41.4861772,Ohio,44113,539
