name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
6th and La Brea,brewpub,600 South La Brea Ave,Los Angeles,California,90036,-118.3440213,34.0730485,California,90036,153,"Los Angeles city, California",6.0,44000.0,3849306.0,1920499.0,1928807.0,37.0,36.3,37.8,46398.0,4401.0,8965.0,4765.0,6876.0,3975.0,13574.0,70372.0,82317.0,41376.0,36764.0,3178578.0,1341561.0,1309942.0,1542391.0,1410594.0,131797.0
7 Hills Brewing Company,brewpub,1085 Washington St,Dubuque,Iowa,52001-4932,-90.6635263,42.5045556,Iowa,52001,156,"Dubuque city, Iowa",19.0,22395.0,59118.0,28598.0,30520.0,38.5,36.6,39.5,24077.0,3809.0,2585.0,3210.0,1673.0,3083.0,30270.0,64705.0,71345.0,36471.0,36870.0,17678.0,19491.0,18928.0,27553.0,25538.0,2015.0
7 Seas Brewing Co,micro,2101 Jefferson Ave,Tacoma,Washington,98402-1519,-122.4390379,47.242614,Washington,98402,159,"Tacoma city, Washington",53.0,70000.0,219203.0,108883.0,110320.0,37.1,36.8,37.3,20431.0,1962.0,4893.0,2984.0,2317.0,3153.0,14319.0,87040.0,109771.0,11999.0,46411.0,27623.0,73734.0,72403.0,92516.0,88819.0,3697.0
7 Sisters Brewing Co,brewpub,181 Tank Farm Rd Ste 110,San Luis Obispo,California,93401-7082,-120.6706375,35.2467278,California,93401,161,"San Luis Obispo city, California",6.0,68154.0,47536.0,24031.0,23505.0,27.8,26.7,28.6,94927.0,7411.0,9971.0,17342.0,11651.0,8957.0,34037.0,66028.0,105476.0,54317.0,23584.0,42882.0,18462.0,17627.0,21751.0,19492.0,2259.0
734 Brewing Company,micro,15 E Cross St,Ypsilanti,Michigan,48198,-83.61103475,42.24586784,Michigan,48198,163,"Ypsilanti city, Michigan",26.0,89140.0,21169.0,11103.0,10066.0,28.3,28.9,27.3,32933.0,2933.0,2737.0,3779.0,5110.0,5134.0,22072.0,36613.0,136307.0,61894.0,23132.0,53128.0,8240.0,7282.0,9756.0,8601.0,1155.0
7th Settlement Brewery,brewpub,47 Washington St,Dover,New Hampshire,03820-3877,-70.8728379,43.1953787,New Hampshire,03820,164,"Dover city, New Hampshire",33.0,18820.0,33172.0,15745.0,17427.0,33.8,33.4,34.0,21908.0,3539.0,3456.0,1888.0,3191.0,2129.0,48649.0,105707.0,82780.0,35602.0,57610.0,28234.0,11172.0,12213.0,15502.0,15062.0,440.0
8 Bit Brewing Company,brewpub,26755 Jefferson Ave Ste F,Murrieta,California,92562-6941,-117.1762542,33.53033448,California,92562,168,"Murrieta city, California",6.0,50076.0,112984.0,53681.0,59303.0,34.7,34.4,34.8,78824.0,6609.0,9956.0,11276.0,10371.0,9821.0,30418.0,104708.0,109641.0,31615.0,50775.0,86654.0,33752.0,37073.0,36573.0,34414.0,2159.0
8th Street Ale Haus,brewpub,1132 N 8th St,Sheboygan,Wisconsin,53081-3402,-87.71305702,43.75674392,Wisconsin,53081,173,"Sheboygan city, Wisconsin",55.0,72975.0,49929.0,25376.0,24553.0,39.1,36.3,41.3,22257.0,1019.0,2796.0,2683.0,3243.0,3101.0,11406.0,50857.0,76067.0,,32083.0,59477.0,15308.0,15152.0,23351.0,22094.0,1257.0
8th Wonder Brewery,micro,2202 Dallas St,Houston,Texas,77003-3519,-95.3559402,29.7487783,Texas,77003,175,"Houston city, Texas",48.0,35000.0,2287047.0,1124951.0,1162096.0,34.8,34.7,35.0,22835.0,1704.0,5221.0,3563.0,2384.0,2402.0,9574.0,27153.0,104704.0,37383.0,33364.0,192072.0,772846.0,765525.0,1028763.0,924981.0,103782.0
903 Brewers,micro,1718 S Elm St,Sherman,Texas,75090-8725,-96.60698055,33.61788732,Texas,75090,176,"Sherman city, Texas",48.0,67496.0,44881.0,23751.0,21130.0,38.9,38.4,39.3,20367.0,1770.0,1567.0,4763.0,2229.0,2853.0,23096.0,36727.0,79003.0,58568.0,35587.0,84478.0,14561.0,14032.0,19656.0,18652.0,1004.0
Aardwolf Brewing Company,micro,1461 Hendricks Ave,Jacksonville,Florida,32207-8622,-81.6545197,30.3108962,Florida,32207,182,"Jacksonville city, Florida",12.0,35000.0,954624.0,464197.0,490427.0,36.6,35.3,38.3,24623.0,1903.0,3502.0,4138.0,1685.0,3367.0,8895.0,58621.0,72016.0,68590.0,36589.0,759046.0,305104.0,314631.0,422315.0,386283.0,36032.0
Abbey Brewing Co,contract,1115 16th St,Miami Beach,Florida,33139-2441,-80.1402943,25.7890381,Florida,33139,185,"Miami Beach city, Florida",12.0,45025.0,80673.0,40562.0,40111.0,42.7,43.7,42.2,110881.0,7391.0,15379.0,15456.0,13083.0,15649.0,10706.0,55512.0,91008.0,36898.0,44650.0,69484.0,28196.0,25893.0,60872.0,40788.0,20084.0
"Abbey Brewing Company, LLC",micro,215 W. Alicante Rd,Santa Fe,New Mexico,87505,-105.9465207,35.66555826,New Mexico,87505,186,"Santa Fe city, New Mexico",35.0,70500.0,88196.0,42275.0,45921.0,42.5,42.4,42.7,34287.0,2603.0,3856.0,4369.0,3077.0,5854.0,44279.0,60517.0,73440.0,42276.0,35672.0,22386.0,25111.0,27303.0,45246.0,40641.0,4605.0
Abide Brewing Company,micro,110 Werz Industrial Blvd Ste 130,Newnan,Georgia,30263-5802,-84.76356641,33.40257035,Georgia,30263,188,"Newnan city, Georgia",13.0,55020.0,43300.0,20947.0,22353.0,35.6,35.9,35.4,38819.0,4081.0,2563.0,3957.0,4498.0,5223.0,18013.0,86328.0,93570.0,51946.0,46964.0,34525.0,12986.0,14283.0,17573.0,16949.0,624.0
Able Seedhouse and Brewery,micro,1121 Quincy St NE,Minneapolis,Minnesota,55413-2773,-93.2510686,44.9993934,Minnesota,55413,194,"Minneapolis city, Minnesota",27.0,43000.0,425338.0,216404.0,208934.0,33.5,33.6,33.3,53266.0,2171.0,8243.0,5233.0,6167.0,8094.0,17389.0,69397.0,146952.0,34526.0,41098.0,18623.0,159984.0,149563.0,203633.0,188681.0,14952.0
Abnormal Beer Company,micro,16990 Via Tazon Ste 123,San Diego,California,92127-1649,-117.08575,33.02391,California,92127,196,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Abridged Beer Company,brewpub,100 Lockett Rd,Knoxville,Tennessee,37919-4807,-84.016459,35.932287,Tennessee,37919,198,"Knoxville city, Tennessee",47.0,40000.0,192657.0,94692.0,97965.0,33.6,32.4,35.5,39089.0,3951.0,4244.0,6238.0,4847.0,3748.0,16932.0,58314.0,90666.0,80739.0,31502.0,23770.0,67736.0,67321.0,94457.0,85151.0,9306.0
Absolution Brewing Co,micro,2878 Columbia St,Torrance,California,90503-3808,-118.3378601,33.8431391,California,90503,199,"Torrance city, California",6.0,80000.0,143589.0,72223.0,71366.0,44.1,42.9,46.1,95384.0,7508.0,11454.0,15659.0,10968.0,10040.0,28353.0,100392.0,121574.0,85513.0,59576.0,116828.0,46746.0,43967.0,60220.0,57584.0,2636.0
Accomplice Beer Company,brewpub,115 W 15th St,Cheyenne,Wyoming,82001-4564,-104.819296,41.130063,Wyoming,82001,201,"Cheyenne city, Wyoming",56.0,13900.0,65048.0,31310.0,33738.0,39.3,39.7,38.4,33061.0,1110.0,4962.0,6843.0,2235.0,4414.0,8473.0,44262.0,111556.0,,39059.0,146523.0,20879.0,20408.0,29060.0,28727.0,333.0
Acidulous Brewing Company,contract,6712 S Independence St,Littleton,Colorado,80128-4046,-105.1059543,39.5383949,Colorado,80128,202,"Littleton city, Colorado",8.0,45255.0,45884.0,21142.0,24742.0,46.5,48.9,43.4,100427.0,7227.0,15043.0,15225.0,11429.0,13714.0,9080.0,84825.0,126063.0,75069.0,46820.0,39125.0,13392.0,14704.0,23506.0,21679.0,1827.0
Acoustic Ales Brewing Experiment,closed,1795 Hancock St Ste P1,San Diego,California,92110-2006,-117.1840465,32.74219079,California,92110,205,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
"Actual Brewing Company, LLC",micro,655 N James Rd,Columbus,Ohio,43219-1837,-82.9080986,39.9868523,Ohio,43219,206,"Columbus city, Ohio",39.0,18000.0,907310.0,447150.0,460160.0,33.1,32.5,33.7,50818.0,3554.0,10334.0,6635.0,4703.0,6059.0,55114.0,39315.0,94501.0,30942.0,36908.0,44624.0,312182.0,317947.0,422120.0,390605.0,31515.0
Adam's Northwest Bistro / Twin Rivers Brewing,brewpub,104 N Lewis St,Monroe,Washington,98272-1502,-121.970887,47.85588471,Washington,98272,207,"Monroe city, Washington",53.0,46685.0,19366.0,11238.0,8128.0,36.5,37.0,34.9,25585.0,3114.0,4814.0,3298.0,2498.0,1715.0,9841.0,93187.0,141840.0,47320.0,48731.0,18268.0,8772.0,4912.0,6225.0,6225.0,0.0
Adelbert's Brewery LLC,micro,2314 Rutland Dr Ste 100,Austin,Texas,78758-5273,-97.7201589,30.3826286,Texas,78758,208,"Austin city, Texas",48.0,5000.0,964000.0,490445.0,473555.0,34.4,34.2,34.6,27154.0,2035.0,2674.0,4397.0,2769.0,3115.0,9045.0,51001.0,58957.0,46952.0,50246.0,41193.0,364033.0,343670.0,469156.0,449399.0,19757.0
AdMerk Corp. Inc.,contract,20 F St NW,Washington,District of Columbia,20001-6700,-77.0094205,38.89742205,District of Columbia,20001,211,"Washington city, District of Columbia",11.0,50000.0,670050.0,319025.0,351025.0,34.8,34.7,35.0,95779.0,13294.0,15015.0,9033.0,18984.0,11808.0,20283.0,90088.0,136184.0,46288.0,72457.0,553437.0,224198.0,243624.0,357482.0,319565.0,37917.0
Adobe Creek Brewing Company,micro,67 Galli Dr Ste E,Novato,California,94949-5718,-122.5358157,38.07349982,California,94949,212,"Novato city, California",6.0,52582.0,52710.0,26728.0,25982.0,46.5,45.7,47.9,22652.0,2247.0,2809.0,2822.0,3240.0,2182.0,8398.0,92887.0,123989.0,41280.0,52895.0,43199.0,16123.0,14916.0,21176.0,20218.0,958.0
Aero Craft Brewing,planning,,Denver,Colorado,80212-2199,-104.984696,39.7391428,Colorado,80212,216,"Denver city, Colorado",8.0,20000.0,711463.0,358282.0,353181.0,35.1,35.1,35.1,20328.0,4138.0,3382.0,3208.0,2591.0,1527.0,8555.0,81630.0,105365.0,43326.0,50986.0,592643.0,259713.0,246522.0,351829.0,326634.0,25195.0
Aero Plains Brewing,micro,117 N Handley St,Wichita,Kansas,67203-6114,-97.35071131,37.68455054,Kansas,67203,217,"Wichita city, Kansas",20.0,79000.0,395707.0,195400.0,200307.0,35.6,34.7,36.4,22749.0,1813.0,2558.0,3062.0,2927.0,2914.0,28947.0,56293.0,72931.0,27661.0,33879.0,24754.0,123636.0,123393.0,176357.0,156668.0,19689.0
Aeronaut Brewing Company,micro,14 Tyler St,Somerville,Massachusetts,02143-3224,-71.1062676,42.3819723,Massachusetts,02143,218,"Somerville city, Massachusetts",25.0,62535.0,79819.0,39288.0,40531.0,33.2,33.6,32.8,154788.0,20122.0,22063.0,19269.0,17132.0,17351.0,9368.0,107651.0,54212.0,32474.0,61556.0,22994.0,31372.0,31367.0,37251.0,35015.0,2236.0
Aftershock Brewing Co,micro,28822 Old Town Front St Ste 107,Temecula,California,92590-2893,-117.1485306,33.49310382,California,92590,219,"Temecula city, California",6.0,78120.0,110863.0,55173.0,55690.0,35.6,34.5,36.5,26044.0,825.0,3729.0,3066.0,2896.0,2802.0,8692.0,99805.0,104848.0,72389.0,50109.0,81560.0,33855.0,35079.0,36588.0,34958.0,1630.0
Against the Grain Brewery,micro,401 E Main St,Louisville,Kentucky,40202-1110,-85.7440377,38.2554568,Kentucky,40202,222,"Louisville/Jefferson County metro government (balance), Kentucky",21.0,48006.0,628577.0,305076.0,323501.0,37.9,36.7,39.0,30829.0,2074.0,4373.0,4569.0,3928.0,3555.0,24846.0,57182.0,60844.0,82952.0,35859.0,20383.0,197968.0,205784.0,288859.0,264336.0,24523.0
Against the Grain Production Facility,micro,1800 Northwestern Pkwy,Louisville,Kentucky,40203,-85.7767241,38.2658758,Kentucky,40203,223,"Louisville/Jefferson County metro government (balance), Kentucky",21.0,48006.0,628577.0,305076.0,323501.0,37.9,36.7,39.0,30829.0,2074.0,4373.0,4569.0,3928.0,3555.0,24846.0,57182.0,60844.0,82952.0,35859.0,20383.0,197968.0,205784.0,288859.0,264336.0,24523.0
"Agrarian Ales, LLC",closed,31115 W Crossroads Ln,Eugene,Oregon,97408-9220,-123.1277712,44.18922784,Oregon,97408,225,"Eugene city, Oregon",41.0,23850.0,175102.0,86505.0,88597.0,34.8,34.5,35.2,26091.0,3344.0,2425.0,3248.0,3569.0,2151.0,17030.0,45429.0,81158.0,33558.0,32548.0,15266.0,61478.0,61337.0,78322.0,74740.0,3582.0
Aigean Ales,micro,250 Commercial St Ste 2001,Manchester,New Hampshire,03101-1165,-71.46899187,42.9899594,New Hampshire,03101,227,"Manchester city, New Hampshire",33.0,45140.0,115470.0,56797.0,58673.0,36.6,36.3,36.7,91122.0,8634.0,14163.0,11400.0,11849.0,11147.0,10707.0,73639.0,140203.0,39563.0,43334.0,54389.0,40160.0,39815.0,50479.0,48649.0,1830.0
Aiken Brewing Co,brewpub,140 Laurens St SW,Aiken,South Carolina,29801-3848,-81.7228141,33.5603084,South Carolina,29801,228,"Aiken city, South Carolina",45.0,550.0,31907.0,14611.0,17296.0,43.0,36.7,48.6,29290.0,4032.0,4057.0,2641.0,2763.0,3887.0,11961.0,84573.0,83865.0,50900.0,35182.0,114499.0,8647.0,9671.0,14644.0,12827.0,1817.0
Airways Brewing Co,micro,8611 S 212th St,Kent,Washington,98031-1910,-122.2391026,47.4119802,Washington,98031,230,"Kent city, Washington",53.0,35415.0,134837.0,68139.0,66698.0,35.2,33.6,37.4,92105.0,6419.0,15117.0,17052.0,10012.0,10490.0,27946.0,68099.0,75057.0,39143.0,42419.0,34034.0,43338.0,43576.0,47926.0,46036.0,1890.0
Airways Brewing Co. Bistro & Beer Garden,brewpub,320 W Harrison St,Kent,Washington,98032,-122.235649,47.382498,Washington,98032,231,"Kent city, Washington",53.0,35415.0,134837.0,68139.0,66698.0,35.2,33.6,37.4,92105.0,6419.0,15117.0,17052.0,10012.0,10490.0,27946.0,68099.0,75057.0,39143.0,42419.0,34034.0,43338.0,43576.0,47926.0,46036.0,1890.0
Akronym Brewing LLC,micro,58 E Market St,Akron,Ohio,44308,-81.51645882,41.08512193,Ohio,44308,234,"Akron city, Ohio",39.0,1000.0,189343.0,91399.0,97944.0,39.5,36.9,40.9,21865.0,2686.0,2557.0,2633.0,2079.0,3369.0,8642.0,50723.0,143388.0,51400.0,29824.0,17746.0,58740.0,62463.0,93546.0,84914.0,8632.0
Alameda Brewing Co,micro,4736 SE 24th Ave,Portland,Oregon,97202-4787,-122.6412495,45.48882655,Oregon,97202,236,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Alameda Brewing Co,micro,4765 NE Fremont St,Portland,Oregon,97213-1724,-122.6136209,45.54849565,Oregon,97213,237,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Alameda Island Brewing Company,micro,1716 Park St,Alameda,California,94501-1416,-122.2394506,37.76833631,California,94501,238,"Alameda city, California",6.0,562.0,76352.0,37267.0,39085.0,40.6,39.9,41.5,21056.0,1045.0,2939.0,3888.0,2388.0,2510.0,8232.0,115468.0,159149.0,46149.0,72135.0,62106.0,24379.0,25497.0,32416.0,30281.0,2135.0
Alamo Beer Co,micro,415 Burnet St,San Antonio,Texas,78202-1909,-98.4771638,29.42902321,Texas,78202,239,"San Antonio city, Texas",48.0,65000.0,1451863.0,715140.0,736723.0,34.1,33.3,35.0,24774.0,3030.0,2814.0,2450.0,2548.0,2755.0,16149.0,43354.0,101160.0,49191.0,32058.0,20920.0,473814.0,472416.0,603670.0,549245.0,54425.0
Alaro Craft Brewery,brewpub,2004 Capitol Ave,Sacramento,California,95811,-121.4811835,38.57323961,California,95811,241,"Sacramento city, California",6.0,64000.0,525028.0,257437.0,267591.0,36.3,35.0,38.1,162780.0,17446.0,22421.0,23546.0,18177.0,13984.0,41871.0,75311.0,90755.0,50953.0,41239.0,434705.0,175727.0,180061.0,210715.0,202093.0,8622.0
Alaskan Brewing Co.,regional,5429 Shaune Dr,Juneau,Alaska,99801-9540,-134.4918763,58.35681231,Alaska,99801,242,"Juneau city and borough, Alaska",2.0,36400.0,31973.0,15153.0,16820.0,39.4,39.6,38.9,31973.0,2812.0,5492.0,4260.0,3533.0,4804.0,12895.0,80114.0,102761.0,40541.0,39418.0,26043.0,10048.0,11519.0,14180.0,12895.0,1285.0
Alcatraz Brewing,micro,20 Ocean Vista Ln,Palm Coast,Florida,32137-2743,-81.19287028,29.61781196,Florida,32137,246,"Palm Coast city, Florida",12.0,54200.0,93845.0,45426.0,48419.0,50.8,49.9,54.1,25059.0,1285.0,1447.0,4174.0,4189.0,3220.0,25002.0,60648.0,71097.0,17530.0,34280.0,18361.0,25356.0,26774.0,43228.0,36896.0,6332.0
Ale Asylum,regional,2002 Pankratz St,Madison,Wisconsin,53704-4024,-89.35416285,43.12046815,Wisconsin,53704,250,"Madison city, Wisconsin",55.0,48000.0,269162.0,133162.0,136000.0,32.3,32.1,32.6,34550.0,2080.0,4764.0,3686.0,3740.0,5054.0,9853.0,91900.0,130333.0,,41104.0,24336.0,96854.0,95897.0,129717.0,123938.0,5779.0
Ale House Brewing Co,micro,,San Jose,California,95118-1605,-121.8905833,37.3361905,California,95118,251,"San Jose city, California",6.0,68000.0,983530.0,505431.0,478099.0,38.4,37.3,39.5,34955.0,2975.0,1975.0,3791.0,6561.0,5223.0,12980.0,126377.0,141783.0,52281.0,56785.0,799912.0,346046.0,315933.0,340561.0,322881.0,17680.0
Ale Industries,micro,3096 E 10th St,Oakland,California,94601-2960,-122.2281897,37.7761111,California,94601,252,"Oakland city, California",6.0,53000.0,433797.0,210559.0,223238.0,38.2,37.5,38.9,43768.0,4643.0,5234.0,5916.0,6813.0,5867.0,13211.0,82236.0,102619.0,35599.0,50644.0,359568.0,145201.0,151226.0,186660.0,170366.0,16294.0
Aleman Brewing,micro,3304 N Knox Ave,Chicago,Illinois,60641-4434,-87.74301213,41.94087994,Illinois,60641,256,"Chicago city, Illinois",17.0,14000.0,2696561.0,1309551.0,1387010.0,35.8,35.2,36.5,26904.0,2438.0,3524.0,3371.0,2637.0,4524.0,24737.0,66576.0,67803.0,49270.0,43752.0,66176.0,907921.0,931335.0,1272191.0,1139537.0,132654.0
Alesatian Brewing Co.,brewpub,21 N Loudoun St,Winchester,Virginia,22601-4715,-78.16559208,39.18446446,Virginia,22601,258,"Winchester city, Virginia",51.0,86720.0,28136.0,12822.0,15314.0,35.3,39.5,30.9,41269.0,3728.0,6616.0,6398.0,6604.0,4217.0,7636.0,102332.0,129432.0,58558.0,37021.0,20858.0,8790.0,9561.0,12936.0,11524.0,1412.0
AleSmith Brewing Co,regional,9990 Alesmith Ct,San Diego,California,92126-4200,-117.1495496,32.88858458,California,92126,259,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Alesong Brewing and Blending,micro,1000 Conger St Ste C,Eugene,Oregon,97402-2950,-123.2384193,43.85285684,Oregon,97402,260,"Eugene city, Oregon",41.0,23850.0,175102.0,86505.0,88597.0,34.8,34.5,35.2,26091.0,3344.0,2425.0,3248.0,3569.0,2151.0,17030.0,45429.0,81158.0,33558.0,32548.0,15266.0,61478.0,61337.0,78322.0,74740.0,3582.0
Alesong Brewing and Tasting Room,micro,1000 Conger Unit C,Eugene,Oregon,97402,-123.2384193,43.85285684,Oregon,97402,261,"Eugene city, Oregon",41.0,23850.0,175102.0,86505.0,88597.0,34.8,34.5,35.2,26091.0,3344.0,2425.0,3248.0,3569.0,2151.0,17030.0,45429.0,81158.0,33558.0,32548.0,15266.0,61478.0,61337.0,78322.0,74740.0,3582.0
Alewife Brewing Company,brewpub,514 51st Ave,New York,New York,11101-5879,-73.95625257,40.74232214,New York,11101,263,"New York city, New York",36.0,51000.0,8467513.0,4066818.0,4400695.0,38.1,36.8,39.5,48364.0,4182.0,6049.0,6567.0,5865.0,5508.0,6069.0,42129.0,118470.0,47360.0,43133.0,26015.0,2687028.0,2839766.0,3641931.0,3263895.0,378036.0
Align Brewing Co,micro,8680 Miralani Dr,San Diego,California,92126-6300,-117.137429,32.896584,California,92126,267,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
All Rise Brewing Co,brewpub,235 N Ashland Ave,Chicago,Illinois,60607-1401,-87.6667328,41.8864021,Illinois,60607,268,"Chicago city, Illinois",17.0,14000.0,2696561.0,1309551.0,1387010.0,35.8,35.2,36.5,26904.0,2438.0,3524.0,3371.0,2637.0,4524.0,24737.0,66576.0,67803.0,49270.0,43752.0,66176.0,907921.0,931335.0,1272191.0,1139537.0,132654.0
All-American Ale Works,micro,5120 E La Palma Ave Ste 103,Anaheim,California,92807-2082,-117.8056915,33.85925032,California,92807,270,"Anaheim city, California",6.0,2000.0,345935.0,168784.0,177151.0,37.2,36.6,37.9,44991.0,2674.0,4298.0,8760.0,3660.0,6384.0,14680.0,81747.0,91012.0,36112.0,37404.0,278757.0,114108.0,116254.0,110319.0,105608.0,4711.0
Allagash Brewing Co,regional,50 Industrial Way,Portland,Maine,04103-1270,-70.3179518,43.7030951,Maine,04103,271,"Portland city, Maine",23.0,60545.0,68329.0,33134.0,35195.0,37.8,38.6,36.9,19177.0,975.0,2424.0,2201.0,3164.0,3212.0,9014.0,70244.0,113581.0,73699.0,46127.0,16308.0,23293.0,23238.0,35456.0,32523.0,2933.0
Allegheny City Brewing,micro,507 Foreland St,Pittsburgh,Pennsylvania,15212-4910,-80.00061073,40.45424933,Pennsylvania,15212,272,"Pittsburgh city, Pennsylvania",42.0,61000.0,300454.0,146812.0,153642.0,34.2,32.9,35.4,26866.0,1739.0,3569.0,2942.0,4008.0,3512.0,9373.0,52325.0,46148.0,35425.0,37234.0,37729.0,105059.0,109673.0,159435.0,136747.0,22688.0
Allegory Brewing,micro,777 NE 4th St,McMinnville,Oregon,97128-4502,-123.1917806,45.21081917,Oregon,97128,273,"McMinnville city, Oregon",41.0,45000.0,34669.0,16011.0,18658.0,39.1,33.0,40.9,86374.0,7509.0,12516.0,10337.0,9443.0,12000.0,9780.0,59473.0,90442.0,41693.0,36752.0,546399.0,8567.0,12669.0,13172.0,12716.0,456.0
Allentown Brew Works,brewpub,812 Hamilton St,Allentown,Pennsylvania,18101-2437,-75.4575021,40.6060468,Pennsylvania,18101,274,"Allentown city, Pennsylvania",42.0,2000.0,125934.0,60648.0,65286.0,34.6,34.0,35.3,21053.0,1397.0,1461.0,2256.0,3722.0,2670.0,19669.0,49544.0,69663.0,41467.0,31359.0,64256.0,40686.0,41509.0,51405.0,47204.0,4201.0
Alliance Brewing Company,micro,1130 Sevier Ave,Knoxville,Tennessee,37920,-83.9035469,35.9593516,Tennessee,37920,275,"Knoxville city, Tennessee",47.0,40000.0,192657.0,94692.0,97965.0,33.6,32.4,35.5,39089.0,3951.0,4244.0,6238.0,4847.0,3748.0,16932.0,58314.0,90666.0,80739.0,31502.0,23770.0,67736.0,67321.0,94457.0,85151.0,9306.0
Alligator Brewing / Tall Paul's Brewhouse,micro,10 SE 2nd Ave,Gainesville,Florida,32601-6232,-82.3222523,29.6502615,Florida,32601,276,"Gainesville city, Florida",12.0,25175.0,140406.0,66022.0,74384.0,27.7,26.8,29.3,21025.0,1350.0,2728.0,4111.0,2850.0,1550.0,7840.0,40822.0,70318.0,68874.0,26300.0,121565.0,48901.0,54421.0,66685.0,56513.0,10172.0
Alloy Brewing Company,micro,2700 Coon Rapids Blvd NW,Coon Rapids,Minnesota,55433-3955,-93.33543497,45.16953614,Minnesota,55433,277,"Coon Rapids city, Minnesota",27.0,13114.0,63380.0,31649.0,31731.0,40.3,37.7,44.0,39925.0,3773.0,5697.0,5082.0,5911.0,5266.0,10251.0,73621.0,116386.0,50728.0,41103.0,54301.0,20961.0,20278.0,24679.0,24436.0,243.0
Alltech's Lexington Brewing,regional,475 Angliana Ave,Lexington,Kentucky,40508-3134,-84.51599645,38.04950651,Kentucky,40508,278,"Lexington-Fayette urban county, Kentucky",21.0,46027.0,321793.0,158232.0,163561.0,35.3,34.2,36.3,628577.0,57322.0,91943.0,81506.0,73456.0,83457.0,11459.0,60942.0,73057.0,61293.0,35255.0,20706.0,108184.0,109243.0,147590.0,139303.0,8287.0
