name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Bear Bones Beer,micro,2 Cottage St Ste 1,Bridgton,Maine,04009-1137,-70.734447997,44.057891401,Maine,04009,713
Bear Chase Brewing Company,planning,,Bluemont,Virginia,20135,-77.865713851,39.105161815,Virginia,20135,715
Bear Creek Brews,micro,10538 Nc 902 Hwy,Bear Creek,North Carolina,27207-9269,-79.390483848,35.611841114,North Carolina,27207,716
Bearded Fox Brewing Co.,micro,11729 Spring Cypress Rd Ste R,Tomball,Texas,77377-6063,-95.650548619,30.031337683,Texas,77377,724
Bearded Owl Brewing,brewpub,112 State St Ste 1A,Peoria,Illinois,61602-5121,-89.595364263,40.689185209,Illinois,61602,726
Beaver Creek Brewery,micro,104 W Oregon Ave,Wibaux,Montana,59353-8001,-104.190437643,46.982761243,Montana,59353,735
Beaver Street Brewery,brewpub,11 S Beaver St Ste 1,Flagstaff,Arizona,86001-5500,-111.65652457,35.19631999,Arizona,86001,737
Beer Army,brewpub,,New Bern,North Carolina,28564-3051,,,North Carolina,28564,744
Beer Hound Brewery,contract,201 Waters Pl Apt 102,Culpeper,Virginia,22701-3102,-78.013205273,38.468166112,Virginia,22701,748
Beer Naked Brewery,brewpub,7678 VT-RTE 9,Marlboro,Vermont,05344,-72.7260855,42.8571527,Vermont,05344,751
Beer Religion,planning,,Winter Park,Florida,32792-5111,-81.319747202,28.594029464,Florida,32792,753
"Beer Research Institute, The",brewpub,1641 S Stateley Dr Ste 104,Mesa,Arizona,85204,-111.794323197,33.400563567,Arizona,85204,754
Beer Tree Brew Co,micro,197 Rte 369,Port Crane,New York,13833,-75.790320693,42.191610197,New York,13833,755
Beerfoot Beach Bar,micro,2816 Avenue R 1/2,Galveston,Texas,77550-7742,-94.788521441,29.30319342,Texas,77550,758
Begyle Brewing,micro,1800 W Cuyler Ave Ste 1E,Chicago,Illinois,60613-3892,-87.659529479,41.952648384,Illinois,60613,759
Belding Brewing Company,planning,,Belding,Michigan,48809-1678,-85.25821673,43.085134222,Michigan,48809,763
Belford Brewing Company,micro,84 Leonardville Rd,Belford,New Jersey,07718-1144,-74.095034217,40.419753865,New Jersey,07718,765
"Bell's Brewery, Inc",regional,8938 Krum Ave,Galesburg,Michigan,49053-9558,-85.434250089,42.290501576,Michigan,49053,767
Bellefonte Brewing Co,micro,3605 Old Capitol Trl Unit C7/C8,Wilmington,Delaware,19808-6043,-75.66241956,39.735526024,Delaware,19808,771
Bellport Brewing Company,proprietor,,Rocky Point,New York,11778-8986,-72.933392817,40.955276288,New York,11778,773
Belly Up Beer Company,micro,,Western Springs,Illinois,60558,-87.900831715,41.803855626,Illinois,60558,777
Benford Brewing Co.,micro,2271 Boxcar Rd,Lancaster,South Carolina,29720-9443,-80.750774803,34.734634759,South Carolina,29720,788
"Bengal Brewing, LLC.",planning,,Spring Lake Park,Minnesota,55432-2802,-93.254067516,45.095743873,Minnesota,55432,789
Benny Brewing Co.,micro,1429 Sans Souci Pkwy,Wilkes Barre,Pennsylvania,18706-6025,-75.918983298,41.218930469,Pennsylvania,18706,792
Bent Hill Brewery,micro,1972 Bent Hill Rd,Randolph,Vermont,05060-8833,-72.672301949,43.933506447,Vermont,05060,797
Bent Run Brewing Co,brewpub,5607 SR 957,Lander,Pennsylvania,16345,-79.143808203,41.930363644,Pennsylvania,16345,803
Bent Water Brewing Company,micro,180 Commercial St Ste 18,Lynn,Massachusetts,01905-3058,-70.977343533,42.466430063,Massachusetts,01905,806
Berchman's Brewing Company,closed,25 N Front St Ste 2,Yakima,Washington,98901-2648,-120.478697178,46.6213584,Washington,98901,808
Berkley Beer Company,micro,,Berkley,Massachusetts,02779-1101,-71.066047964,41.833575682,Massachusetts,02779,810
Berthoud Brewing Company,micro,450 S 8th St Unit B,Berthoud,Colorado,80513,-105.043934749,40.299900036,Colorado,80513,814
Bespoke Brewing Company,brewpub,242 Gap Rd,Ronks,Pennsylvania,17572,-76.157520046,40.0091416,Pennsylvania,17572,818
Better Half Brewing,closed,59 North Main St,Bristol,Connecticut,06010,-72.930697866,41.68317501,Connecticut,06010,820
Beyond The Mountain Brewing Company,micro,6035 Longbow Dr Unit 109,Boulder,Colorado,80301-3203,-105.19820583,40.049959087,Colorado,80301,823
Bias Brewing,micro,409 1st Ave E Ste B,Kalispell,Montana,59901,-114.282005682,48.199404034,Montana,59901,825
Bier Brewery and Taproom,micro,5133 E 65th St,Indianapolis,Indiana,46220-4816,-86.11866313,39.865405088,Indiana,46220,827
Bier Distillery,micro,5295 West River Dr NE Ste 100,Comstock Park,Michigan,49321-8030,-85.667432876,43.059319769,Michigan,49321,828
Biere De Mac Brew Works,micro,14277 N Mackinaw Hwy,Mackinaw City,Michigan,49701-8622,-84.730669482,45.776592257,Michigan,49701,831
Big Alice Brewing Company,micro,808 43rd Rd,Long Island City,New York,11101-6820,-73.938804533,40.748460883,New York,11101,835
Big Ash Brewing Company,planning,,Cincinnati,Ohio,45244-3244,-84.325876879,39.110904751,Ohio,45244,836
Big Beaver Brewing Co,micro,2707 W Eisenhower Blvd Ste 9,Loveland,Colorado,80537-3141,-105.08460988,40.399168577,Colorado,80537,843
Big Bend Brewing Co,micro,3401 W Highway 90,Alpine,Texas,79830-4127,-103.66166749,30.347549704,Texas,79830,844
Big Boss Brewing Co,micro,1249 Wicker Dr Ste A,Raleigh,North Carolina,27604-1683,-78.585106652,35.818041413,North Carolina,27604,849
Big Bottom Brewery,micro,6 Tristan Dr,Dillsburg,Pennsylvania,17019-1627,-77.021396485,40.099930671,Pennsylvania,17019,850
Big Data Brewing Company LLC,planning,,Sterling,Virginia,20165-7227,-77.389970473,39.0443309,Virginia,20165,853
Big Dog's Brewing Co,brewpub,4547 N Rancho Dr Ste A,Las Vegas,Nevada,89130-3432,-115.236765274,36.254087263,Nevada,89130,855
Big Hart Brewing Company,brewpub,4086 W Polk Rd,Hart,Michigan,49420-8172,-86.326088661,43.707326692,Michigan,49420,861
Big Inlet Brewing,planning,,Mayville,New York,14757-9730,-79.486251475,42.233249691,New York,14757,864
Big Leaf Brewing,micro,1320 Durkees Ferry Rd,West Terre Haute,Indiana,47885-9626,-87.470073159,39.495588691,Indiana,47885,868
"Big River Brewery, LLC",micro,505 W Nolana Loop,Pharr,Texas,78577-8345,-98.187728812,26.181458605,Texas,78577,875
Big River Grille & Brewing Works - Disney,brewpub,2101 Epcot Resorts Blvd,Lake Buena Vista,Florida,32830-8442,-81.561526502,28.391294091,Florida,32830,877
Big Sioux Brewing Company,planning,,Humboldt,South Dakota,57035-6106,-97.072201346,43.643684089,South Dakota,57035,880
Big Storm Brewing Co.,micro,12707 49th St N,Clearwater,Florida,33762-4604,-82.685045751,27.892692953,Florida,33762,885
Big Texan Brewery,brewpub,7701 Interstate 40 Access Rd,Amarillo,Texas,79118-6915,-101.844796008,35.137602733,Texas,79118,887
Big Thorn Farm and Brewery,micro,14274 E 600 North Rd,Georgetown,Illinois,61846-7594,-87.631271771,39.97409351,Illinois,61846,889
Big Top Brewing Company,micro,6111 Porter Way Unit B,Sarasota,Florida,34232-6224,-82.471438396,27.320364355,Florida,34232,892
Big Truck Brewery,planning,,Parkton,Maryland,21120-9004,-76.676645479,39.645707416,Maryland,21120,893
Big Wood Brewery,micro,2222 4th St Ste REAR,White Bear Lake,Minnesota,55110-3045,-93.013214105,45.085932171,Minnesota,55110,897
Bike Rack Brewing Co,micro,410 SW A St Ste 6,Bentonville,Arkansas,72712-5839,-94.223136477,36.362362907,Arkansas,72712,902
Biker Brew House,micro,5700 Interstate Blvd,Austintown,Ohio,44515-1170,-80.749639728,41.095915883,Ohio,44515,905
Biloba Brewing,micro,18720 Pleasant St Stop 4,Brookfield,Wisconsin,53045-3447,-88.151028223,43.057869172,Wisconsin,53045,911
Biltmore Brewing Company,proprietor,1 N Pack Sq C/O Biltmore Winery Estates,Asheville,North Carolina,28801-3462,-82.555151385,35.595062487,North Carolina,28801,913
Bingo Beer Company,planning,2900 W Broad St,Richmond,Virginia,23230,-77.491241873,37.584559121,Virginia,23230,916
Bird Nickel Brewing Company,planning,,Easton,Maryland,21601-3904,-76.088844086,38.77656982,Maryland,21601,920
Birds Fly South Ale Project,micro,1320 Hampton Avenue Ext,Greenville,South Carolina,29601-1012,-82.400268452,34.846887921,South Carolina,29601,924
Birreria @ Eataly,brewpub,200 5th Ave Fl 14,New York,New York,10010-3302,-73.985042589,40.739811136,New York,10010,930
Biscayne Bay Brewing Co,micro,8000 NW 25th St Ste 500,Miami,Florida,33122-1631,-80.319867438,25.801506707,Florida,33122,932
Black Bear Brewery,micro,19 Mill St Ste 4,Orono,Maine,04473-4095,-68.689328499,44.886178689,Maine,04473,954
Black Bottle Brewery,brewpub,1611 S College Ave Ste STE1609,Fort Collins,Colorado,80525-1074,-105.060409121,40.538259688,Colorado,80525,955
Black Fire Winery,micro,1261 E Munger Rd,Tecumseh,Michigan,49286-8714,-83.946454405,42.005245529,Michigan,49286,964
Black Forest Brewing Company,brewpub,11590 Black Forest Rd Ste 50,Colorado Springs,Colorado,80908-6000,-104.694610356,38.959744651,Colorado,80908,969
Black Hat Brew Works,micro,25 Scotland Blvd # 1,Bridgewater,Massachusetts,02324-2302,-70.963985505,41.966630418,Massachusetts,02324,973
Black Hog Brewing Co,micro,"115 Hurley Road, Building 9A",Oxford,Connecticut,06478-1047,-73.132629124,41.425727621,Connecticut,06478,974
Black Horizon Brewing Company,micro,7560 S Quincy St,Willowbrook,Illinois,60527-5545,-87.932412407,41.749935318,Illinois,60527,976
Black Horse Brewery,micro,1058 Burton Rd,Show Low,Arizona,85901-3924,-110.03424889,34.256301795,Arizona,85901,977
Black Page Brewing Co.,micro,210 Glen Park St.,Houston,Texas,77009,-95.370167656,29.793695966,Texas,77009,987
Black Wolf Brewing LLC,planning,,Pocono Pines,Pennsylvania,18350,-75.465364892,41.107400019,Pennsylvania,18350,1001
Blackadder Brewing Company,micro,618 NW 60th St Ste A,Gainesville,Florida,32607-6014,-82.407912692,29.644031328,Florida,32607,1002
Blackhorse Brewery,planning,,Alcoa,Tennessee,37701,-83.98192443,35.792501925,Tennessee,37701,1006
BlackStack Brewing,micro,755 Prior Ave N Ste 110,Saint Paul,Minnesota,55104-1064,-93.156710907,44.954309532,Minnesota,55104,1014
Blank Canvas Brewery,micro,46 Betton St Ste 3,Brewer,Maine,04412-2636,-68.752585123,44.788303354,Maine,04412,1019
Blasted Barley Beer Company,brewpub,404 S Mill Ave Ste 101,Tempe,Arizona,85281-2879,-111.928245951,33.443453403,Arizona,85281,1020
Blazing Tree Brewery,micro,11426 Rojas Dr Ste A13,El Paso,Texas,79936-6486,-106.297091434,31.753037671,Texas,79936,1022
Blind Owl Brewery,brewpub,5014 E 62nd St,Indianapolis,Indiana,46220-5228,-86.11866313,39.865405088,Indiana,46220,1026
Blind Squirrel Brewery,micro,4716 South US Highway 19 E Suite B,Plumtree,North Carolina,28664-0173,-81.989277667,36.02649975,North Carolina,28664,1028
Bloomer Brewing Co,micro,1526 Martin Rd Ste A,Bloomer,Wisconsin,54724-1764,-91.483599116,45.10050229,Wisconsin,54724,1034
Bloomington Brewing Co - Production Facility,micro,2234 West Industrial Drive,Bloomington,Indiana,47404,-86.580992478,39.206028373,Indiana,47404,1036
Blue Corn Cafe,brewpub,4056 Cerrillos Rd Ste G,Santa Fe,New Mexico,87507-2605,-106.014389863,35.632571823,New Mexico,87507,1044
Blue Heron Brewing,micro,2214 New Mexico 68,Embudo,New Mexico,87531,-105.934011875,36.210283125,New Mexico,87531,1050
Blue Island Beer Co,micro,13357 Olde Western Ave,Blue Island,Illinois,60406-2969,-87.68071031,41.660869788,Illinois,60406,1051
Blue Mountain Barrel House and Organic Brewery,micro,495 Cooperative Way,Arrington,Virginia,22922-3305,-78.92872301,37.692832753,Virginia,22922,1054
Blue Mountain Brewery,micro,9519 Critzers Shop Rd,Afton,Virginia,22920-2415,-78.837526135,37.994952345,Virginia,22920,1055
Blue Pants Brewery,micro,"500 Lanier Rd, Bld 1 - Ste A",Madison,Alabama,35758-8675,-86.748278749,34.719646161,Alabama,35758,1061
Blue Ridge Community College,planning,,Flat Rock,North Carolina,28731-4774,-82.411632855,35.282059593,North Carolina,28731,1066
Blue Spruce Brewing,brewpub,4151 E County Line Rd Unit G,Centennial,Colorado,80122-8113,-104.979683709,39.584167995,Colorado,80122,1068
Blue Spruce Brewing Littleton,brewpub,10577 W Centennial Rd,Littleton,Colorado,80127-4233,-105.127880445,39.591452346,Colorado,80127,1069
Blue Wolf Brewing Company LLC,micro,8515 Edinburgh Centre Dr.,Brooklyn Park,Minnesota,55443,-93.339740374,45.108121931,Minnesota,55443,1073
Blue Zone Brewing Co.,planning,,Saint George,Utah,84790-5716,-113.554597234,37.079281746,Utah,84790,1074
Blueprint Brewing Co.,micro,1571 Gehman Rd,Harleysville,Pennsylvania,19438-2930,-75.380865907,40.265383709,Pennsylvania,19438,1080
"Bnaf, LLC",planning,,Austin,Texas,78727-7602,-97.712998757,30.426100619,Texas,78727,1086
Boak Brewing Co,contract,262 Wanaque Ave Rear,Pompton Lakes,New Jersey,07442-2116,-74.289204139,41.002477034,New Jersey,07442,1088
Bob Loblaw Brewing,planning,,Miami,Florida,33179,-80.178958506,25.959428723,Florida,33179,1093
Boerne Brewery,micro,9 Hill View Ln,Boerne,Texas,78006-7003,-98.701479602,29.803855914,Texas,78006,1096
"Bog Turtle Brewery, LLC",micro,14 S 3rd St Ste 1,Oxford,Pennsylvania,19363-1601,-75.967634854,39.782357809,Pennsylvania,19363,1100
Boggy Draw Brewery,micro,3535 S Platte River Dr Ste L,Sheridan,Colorado,80110-3307,-104.993231426,39.646348861,Colorado,80110,1101
Hullabaloo Diner,brewpub,15045 FM 2154 Rd,College Station,Texas,77845-3345,-96.28996394,30.572144153,Texas,77845,1104
Bold City Brewery,micro,2670 Rosselle St Ste 7,Jacksonville,Florida,32204-3004,-81.6844443,30.321052447,Florida,32204,1106
Bomb Plant Brewing Company,planning,,North Augusta,South Carolina,29860-7462,-81.963415068,33.59527877,South Carolina,29860,1114
Bone Hook Brewing Company,micro,1514 Immokalee Rd Unit 106,Naples,Florida,34110-1454,-81.789618555,26.292163865,Florida,34110,1121
Bonfire Brewing Production,micro,936 Chambers Ct. B-4,Eagle,Colorado,81631-5276,-106.827995669,39.656721042,Colorado,81631,1129
"Bookhouse Brewing, LLC.",planning,,Cleveland,Ohio,44113-3104,-81.69937304,41.489213434,Ohio,44113,1134
Books & Brews,brewpub,9402 Uptown Dr Ste 1400,Indianapolis,Indiana,46256-1076,-86.016632555,39.904142163,Indiana,46256,1135
"Boothbay Craft Brewery, Inc",micro,301 Adams Pond Rd,Boothbay,Maine,04537-4334,-69.625227969,43.894795241,Maine,04537,1145
Border Brewery/Border Brew Supply,micro,224 N Broadway Ste D14,Salem,New Hampshire,03079-2145,-71.218260703,42.788224539,New Hampshire,03079,1153
Bosque Brewing Co,micro,8900 San Mateo Blvd NE Ste I,Albuquerque,New Mexico,87113-2459,-106.57035419,35.177189144,New Mexico,87113,1162
Bosque Brewing Co - Bosque North,micro,834 W. Highway 550,Bernalillo,New Mexico,87004,-106.553697611,35.32172205,New Mexico,87004,1163
Boston Beer Co,micro,1 Design Center Pl Ste 850,Boston,Massachusetts,02210-2300,-71.045168545,42.349714517,Massachusetts,02210,1165
Boston Beer Co,micro,30 Germania St Ste 1,Boston,Massachusetts,02130-2312,-71.109466685,42.311626813,Massachusetts,02130,1166
Bottle Tree Beer Co,contract,10 N Trade St Apt A,Tryon,North Carolina,28782-3476,-82.214432808,35.220047864,North Carolina,28782,1170
"Bottomless Brewing, LLC",brewpub,3543 E Lake Rd,Geneva,New York,14456-9261,-76.990278822,42.860638838,New York,14456,1173
Bow and Arrow Brewing Co.,micro,608 McKnight Ave NW,Albuquerque,New Mexico,87102-1237,-106.648265852,35.086351008,New Mexico,87102,1180
Bowigens Beer Company,micro,1014 State Road 436,Casselberry,Florida,32707-5722,-81.315779212,28.656929053,Florida,32707,1181
Bowling Green Beer Works,micro,322 N Grove St Ste C,Bowling Green,Ohio,43402-2322,-83.647912244,41.37543758,Ohio,43402,1182
Box Office Brewery,planning,,Strasburg,Virginia,22657-2238,-78.3558554,38.9898786,Virginia,22657,1183
Boxcar Brewing Co LLC,micro,306 Westtown Rd Ste C,West Chester,Pennsylvania,19382-4983,-75.593872915,39.944983194,Pennsylvania,19382,1184
Braeloch Brewing Company,planning,,Kennett Square,Pennsylvania,19348-3605,-75.704591792,39.85740358,Pennsylvania,19348,1190
Branagan's Brewery LLC,planning,,Sandy,Utah,84092-3902,-111.778050167,40.56339402,Utah,84092,1192
Branchline Brewing Company,closed,3633 Metro Pkwy,San Antonio,Texas,78247-3502,-98.408551343,29.583670323,Texas,78247,1194
Braselton Brewing Company,planning,,Braselton,Georgia,30517,-83.786843141,34.123888837,Georgia,30517,1195
Brass Cannon Brewing,micro,5476 Mooretown Rd,Williamsburg,Virginia,23188-2108,-76.761680768,37.317684106,Virginia,23188,1198
Brass Foundry Brewing Co.,micro,8441 Wayzata Blvd Ste 290,Minneapolis,Minnesota,55426,-93.37849454,44.952678568,Minnesota,55426,1199
Brasserie L'Etrange,planning,,Prairieville,Louisiana,70769-6114,-90.944867286,30.314572689,Louisiana,70769,1202
Braven Brewing Company,planning,,Brooklyn,New York,11237,-73.918284197,40.701296705,New York,11237,1207
Brawling Bear,micro,15 Fulks Corner Ave,Gaithersburg,Maryland,20877-2067,-77.191347238,39.137355576,Maryland,20877,1211
Brazo Fuerte Artisanal Beer,proprietor,15 Main St Ste 125,Watertown,Massachusetts,02472-4403,-71.175592284,42.36801583,Massachusetts,02472,1214
Breaking Point Brewery,micro,,Cleveland Heights,Ohio,44121-1706,-81.525425222,41.524404675,Ohio,44121,1217
Breckenridge Brewery,large,2920 Brewery Ln,Littleton,Colorado,80120-2850,-105.006337582,39.591492606,Colorado,80120,1223
Bremen Beer Ventures,planning,,Key Biscayne,Florida,33149-7213,-80.16646627,25.69208864,Florida,33149,1225
Brew 32,brewpub,1474 State Route 208,Pulaski,Pennsylvania,16143-4308,-80.45049944,41.106106132,Pennsylvania,16143,1228
Brew D'Etat,micro,,Burnsville,Minnesota,55337,-93.273894028,44.768015077,Minnesota,55337,1231
"Brew Hub, LLC",regional,3900 Frontage Rd S,Lakeland,Florida,33815-3205,-81.983551352,28.040046523,Florida,33815,1236
Brew Link Brewing,proprietor,212 E. Main,Plainfield,Indiana,46168-9659,-86.392832621,39.702876091,Indiana,46168,1241
"Brew Practitioners, LLC.",micro,36 Main St,Florence,Massachusetts,01062-3152,-72.674763406,42.332928217,Massachusetts,01062,1242
Brew Republic Bierwerks,brewpub,15201 Potomac Town Pl Ste 120 Stonebridge @ Potomac Town Center,Woodbridge,Virginia,22191-6592,-77.26615358,38.636267343,Virginia,22191,1246
Brewability Lab,micro,12445 E 39th Ave Unit 314,Denver,Colorado,80239-3456,-104.822474561,39.786875861,Colorado,80239,1248
Brewers,planning,,Charlotte,North Carolina,28217,-80.903400647,35.166288103,North Carolina,28217,1257
Brewers Tasting Room,brewpub,11270 4th St N Ste 202,Saint Petersburg,Florida,33716-2937,-82.657379029,27.877296615,Florida,33716,1258
Brewery 4 Two 4,micro,321 Douglas Ave Ste 120,Holland,Michigan,49424-6599,-86.134912821,42.814192403,Michigan,49424,1262
Brewery 99,micro,417 Broad St Ste F,New Bern,North Carolina,28560-4900,-77.016002271,35.096867939,North Carolina,28560,1265
Brewery ARS,micro,1927-29 W Passyunk Ave,Philadelphia,Pennsylvania,19145-3620,-75.175488953,39.923852659,Pennsylvania,19145,1266
Brewery Faisan,planning,,Detroit,Michigan,48207,-83.026222919,42.347815202,Michigan,48207,1276
Brewery Legitimus,micro,283 Main St,New Hartford,Connecticut,06057-2750,-73.013469364,41.850954105,Connecticut,06057,1278
Brewery Resolute,planning,,Stevens Point,Wisconsin,54481-1843,-89.575582965,44.517650471,Wisconsin,54481,1280
Brewfinity Brewing Co,brewpub,N58 W39800 Industrial Rd Ste D,Oconomowoc,Wisconsin,53066,-88.4872566,43.107509714,Wisconsin,53066,1286
Brewing Academy Of Montana At FVCC,planning,,Kalispell,Montana,59901,-114.282005682,48.199404034,Montana,59901,1288
Brewing Tree Beer Company,micro,9278 Rockfish Valley Hwy,Afton,Virginia,22920,-78.837526135,37.994952345,Virginia,22920,1290
